qid,context_id,score,rank,method,latency_ms
qh0025,ch000246,0.8343606833900817,6,embedding_baseline,0.0
qh0025,ch000247,0.8328159910857948,7,embedding_baseline,0.0
qh0025,ch000248,0.8297682218945257,8,embedding_baseline,0.0
qh0025,ch000249,0.7110225689502258,9,embedding_baseline,0.0
qh0025,ch000250,0.7042032000024566,10,embedding_baseline,0.0
qh0026,ch000251,0.9331565651281613,1,embedding_baseline,0.0
qh0026,ch000252,0.884304763152149,2,embedding_baseline,0.0
qh0026,ch000253,0.8838975795711308,3,embedding_baseline,0.0
qh0026,ch000254,0.877926620312771,4,embedding_baseline,0.0
qh0026,ch000255,0.8777538652467737,5,embedding_baseline,0.0
qh0026,ch000256,0.8761916305118301,6,embedding_baseline,0.0
qh0026,ch000257,0.8756023441124741,7,embedding_baseline,0.0
qh0026,ch000258,0.8754454124960658,8,embedding_baseline,0.0
qh0026,ch000260,0.8524078658415261,9,embedding_baseline,0.0
qh0026,ch000259,0.8398259410132802,10,embedding_baseline,0.0
qh0027,ch000261,0.9248215819729024,1,embedding_baseline,0.0
qh0027,ch000262,0.9182720767837644,2,embedding_baseline,0.0
qh0027,ch000263,0.9177872761110252,3,embedding_baseline,0.0
qh0027,ch000264,0.9168996696042464,4,embedding_baseline,0.0
qh0027,ch000265,0.915811168180314,5,embedding_baseline,0.0
qh0027,ch000266,0.9143329090209976,6,embedding_baseline,0.0
qh0027,ch000267,0.9139589351393314,7,embedding_baseline,0.0
qh0027,ch000268,0.9094039745932152,8,embedding_baseline,0.0
qh0027,ch000270,0.8525377422161853,9,embedding_baseline,0.0
qh0027,ch000269,0.7028683474539649,10,embedding_baseline,0.0
qh0028,ch000272,0.8814907799257395,1,embedding_baseline,0.0
qh0028,ch000273,0.8800473732011943,2,embedding_baseline,0.0
qh0028,ch000274,0.8754902650792936,3,embedding_baseline,0.0
qh0028,ch000275,0.8707235497253616,4,embedding_baseline,0.0
qh0028,ch000276,0.8654228990482695,5,embedding_baseline,0.0
qh0028,ch000277,0.8650252864676727,6,embedding_baseline,0.0
qh0028,ch000278,0.863925545027619,7,embedding_baseline,0.0
qh0028,ch000271,0.855661783940553,8,embedding_baseline,0.0
qh0028,ch000280,0.6830120625022931,9,embedding_baseline,0.0
qh0028,ch000279,0.6504801272467691,10,embedding_baseline,0.0
qh0029,ch000281,0.9185586804759304,1,embedding_baseline,0.0
qh0029,ch000282,0.8960714155379342,2,embedding_baseline,0.0
qh0029,ch000283,0.8894820147459082,3,embedding_baseline,0.0
qh0029,ch000284,0.8889230316506624,4,embedding_baseline,0.0
qh0029,ch000285,0.8873953320608513,5,embedding_baseline,0.0
qh0029,ch000286,0.8849930314460919,6,embedding_baseline,0.0
qh0029,ch000287,0.8845833373322063,7,embedding_baseline,0.0
qh0029,ch000288,0.8841623953114415,8,embedding_baseline,0.0
qh0029,ch000289,0.8014433329061131,9,embedding_baseline,0.0
qh0029,ch000290,0.6634053838620806,10,embedding_baseline,0.0
qh0030,ch000291,0.9147326613738518,1,embedding_baseline,0.0
qh0030,ch000292,0.9094700285069386,2,embedding_baseline,0.0
qh0030,ch000293,0.891065722491224,3,embedding_baseline,0.0
qh0030,ch000294,0.8887931595171111,4,embedding_baseline,0.0
qh0030,ch000295,0.887916711526463,5,embedding_baseline,0.0
qh0030,ch000296,0.8877325898254881,6,embedding_baseline,0.0
qh0030,ch000297,0.8859845798024608,7,embedding_baseline,0.0
qh0030,ch000298,0.8843688758747538,8,embedding_baseline,0.0
qh0030,ch000299,0.8390269704533219,9,embedding_baseline,0.0
qh0030,ch000300,0.7235362992147953,10,embedding_baseline,0.0
qh0031,ch000301,0.9227769251419742,1,embedding_baseline,0.0
qh0031,ch000302,0.9107211138181937,2,embedding_baseline,0.0
qh0031,ch000303,0.904135942337422,3,embedding_baseline,0.0
qh0031,ch000304,0.9028921233320992,4,embedding_baseline,0.0
qh0031,ch000305,0.9015318388913244,5,embedding_baseline,0.0
qh0031,ch000306,0.9012632530702692,6,embedding_baseline,0.0
qh0031,ch000307,0.8962797793014572,7,embedding_baseline,0.0
qh0031,ch000308,0.8913254509396702,8,embedding_baseline,0.0
qh0031,ch000309,0.7392649027339426,9,embedding_baseline,0.0
qh0031,ch000310,0.7222043541784849,10,embedding_baseline,0.0
qh0032,ch000311,0.90210006095558,1,embedding_baseline,0.0
qh0032,ch000312,0.8897613900725698,2,embedding_baseline,0.0
qh0032,ch000313,0.8875290512381565,3,embedding_baseline,0.0
qh0032,ch000314,0.8853412288744384,4,embedding_baseline,0.0
qh0032,ch000315,0.8647030238157165,5,embedding_baseline,0.0
qh0032,ch000316,0.8634237240309857,6,embedding_baseline,0.0
qh0032,ch000317,0.8607832028934271,7,embedding_baseline,0.0
qh0032,ch000318,0.857237336837813,8,embedding_baseline,0.0
qh0032,ch000319,0.8253212908932624,9,embedding_baseline,0.0
qh0032,ch000320,0.7339473470072646,10,embedding_baseline,0.0
qh0033,ch000321,0.909595966004224,1,embedding_baseline,0.0
qh0033,ch000322,0.8695508552284685,2,embedding_baseline,0.0
qh0033,ch000323,0.8670607836049349,3,embedding_baseline,0.0
qh0033,ch000324,0.8618307660117608,4,embedding_baseline,0.0
qh0033,ch000325,0.8612348210281635,5,embedding_baseline,0.0
qh0033,ch000326,0.8608699385037566,6,embedding_baseline,0.0
qh0033,ch000327,0.859535154779568,7,embedding_baseline,0.0
qh0033,ch000328,0.8577985827308101,8,embedding_baseline,0.0
qh0033,ch000329,0.7831539722564635,9,embedding_baseline,0.0
qh0033,ch000330,0.7249077279282637,10,embedding_baseline,0.0
qh0034,ch000331,0.9454270455838,1,embedding_baseline,0.0
qh0034,ch000332,0.8574570398115988,2,embedding_baseline,0.0
qh0034,ch000333,0.8515268745241984,3,embedding_baseline,0.0
qh0034,ch000334,0.8488339728784817,4,embedding_baseline,0.0
qh0034,ch000335,0.8477015338822528,5,embedding_baseline,0.0
qh0034,ch000336,0.845337781688291,6,embedding_baseline,0.0
qh0034,ch000337,0.8415290747583734,7,embedding_baseline,0.0
qh0034,ch000338,0.8412340055484626,8,embedding_baseline,0.0
qh0034,ch000339,0.7568717772499804,9,embedding_baseline,0.0
qh0034,ch000340,0.7288293543072031,10,embedding_baseline,0.0
qh0035,ch000342,0.9005144763296378,1,embedding_baseline,0.0
qh0035,ch000343,0.8665409028294622,2,embedding_baseline,0.0
qh0035,ch000344,0.8637756705593266,3,embedding_baseline,0.0
qh0035,ch000341,0.8637704946646937,4,embedding_baseline,0.0
qh0035,ch000345,0.8618864105930537,5,embedding_baseline,0.0
qh0035,ch000346,0.8570863926259404,6,embedding_baseline,0.0
qh0035,ch000347,0.8465408825702195,7,embedding_baseline,0.0
qh0035,ch000348,0.8435413944327317,8,embedding_baseline,0.0
qh0035,ch000349,0.6972962237266234,9,embedding_baseline,0.0
qh0035,ch000350,0.6883764782141961,10,embedding_baseline,0.0
qh0036,ch000351,0.884829229633881,1,embedding_baseline,0.0
qh0036,ch000352,0.8642175132372121,2,embedding_baseline,0.0
qh0036,ch000353,0.8627323192018505,3,embedding_baseline,0.0
qh0036,ch000354,0.8605487981860406,4,embedding_baseline,0.0
qh0036,ch000355,0.8545209634026438,5,embedding_baseline,0.0
qh0036,ch000356,0.8539949471298616,6,embedding_baseline,0.0
qh0036,ch000357,0.850635933046519,7,embedding_baseline,0.0
qh0036,ch000358,0.8483855398049652,8,embedding_baseline,0.0
qh0036,ch000359,0.6669882610825144,9,embedding_baseline,0.0
qh0036,ch000360,0.6548016355345782,10,embedding_baseline,0.0
qh0037,ch000361,0.9092313299793332,1,embedding_baseline,0.0
qh0037,ch000362,0.9039204337907842,2,embedding_baseline,0.0
qh0037,ch000363,0.9022780744983524,3,embedding_baseline,0.0
qh0037,ch000364,0.8993610749008929,4,embedding_baseline,0.0
qh0037,ch000365,0.8990951864002543,5,embedding_baseline,0.0
qh0037,ch000366,0.8976661598749235,6,embedding_baseline,0.0
qh0037,ch000367,0.8909975739312448,7,embedding_baseline,0.0
qh0037,ch000368,0.8886479915174897,8,embedding_baseline,0.0
qh0037,ch000370,0.7307479231963443,9,embedding_baseline,0.0
qh0037,ch000369,0.6862337666488609,10,embedding_baseline,0.0
qh0038,ch000371,0.92205366182842,1,embedding_baseline,0.0
qh0038,ch000372,0.8681809578560642,2,embedding_baseline,0.0
qh0038,ch000373,0.864788180223932,3,embedding_baseline,0.0
qh0038,ch000374,0.8592842677062473,4,embedding_baseline,0.0
qh0038,ch000375,0.8496359272317873,5,embedding_baseline,0.0
qh0038,ch000376,0.8484501774490442,6,embedding_baseline,0.0
qh0038,ch000377,0.8482479711778013,7,embedding_baseline,0.0
qh0038,ch000378,0.8476559671374566,8,embedding_baseline,0.0
qh0038,ch000379,0.7534072438967724,9,embedding_baseline,0.0
qh0038,ch000380,0.6841585044984433,10,embedding_baseline,0.0
qh0039,ch000381,0.9093821676683086,1,embedding_baseline,0.0
qh0039,ch000382,0.8458945686572832,2,embedding_baseline,0.0
qh0039,ch000383,0.8423753274876585,3,embedding_baseline,0.0
qh0039,ch000384,0.8405045547449606,4,embedding_baseline,0.0
qh0039,ch000385,0.8255481690139203,5,embedding_baseline,0.0
qh0039,ch000386,0.8161372133595863,6,embedding_baseline,0.0
qh0039,ch000387,0.8098261883360843,7,embedding_baseline,0.0
qh0039,ch000388,0.809067900598985,8,embedding_baseline,0.0
qh0039,ch000389,0.7527091845472824,9,embedding_baseline,0.0
qh0039,ch000390,0.6948765284694735,10,embedding_baseline,0.0
qh0040,ch000391,0.945462568093654,1,embedding_baseline,0.0
qh0040,ch000392,0.8821711701933028,2,embedding_baseline,0.0
qh0040,ch000393,0.8671072982599584,3,embedding_baseline,0.0
qh0040,ch000394,0.8646789192326171,4,embedding_baseline,0.0
qh0040,ch000395,0.8631358233433677,5,embedding_baseline,0.0
qh0040,ch000396,0.8600626933630757,6,embedding_baseline,0.0
qh0040,ch000397,0.8577491380223858,7,embedding_baseline,0.0
qh0040,ch000398,0.8564934061089021,8,embedding_baseline,0.0
qh0040,ch000399,0.7734826759188304,9,embedding_baseline,0.0
qh0040,ch000400,0.6806160350776342,10,embedding_baseline,0.0
qh0041,ch000401,0.9139853648617352,1,embedding_baseline,0.0
qh0041,ch000402,0.9025213346459572,2,embedding_baseline,0.0
qh0041,ch000403,0.9016521133375676,3,embedding_baseline,0.0
qh0041,ch000404,0.8820161044470589,4,embedding_baseline,0.0
qh0041,ch000405,0.8760385599544762,5,embedding_baseline,0.0
qh0041,ch000406,0.8704291057378438,6,embedding_baseline,0.0
qh0041,ch000407,0.8649483371976034,7,embedding_baseline,0.0
qh0041,ch000408,0.8616420230293488,8,embedding_baseline,0.0
qh0041,ch000410,0.7742496003978012,9,embedding_baseline,0.0
qh0041,ch000409,0.7558954071476741,10,embedding_baseline,0.0
qh0042,ch000412,0.8442704161674379,1,embedding_baseline,0.0
qh0042,ch000413,0.8422261437570129,2,embedding_baseline,0.0
qh0042,ch000411,0.8418986274579519,3,embedding_baseline,0.0
qh0042,ch000414,0.8349058987189459,4,embedding_baseline,0.0
qh0042,ch000415,0.8316932387210634,5,embedding_baseline,0.0
qh0042,ch000416,0.83028616028236,6,embedding_baseline,0.0
qh0042,ch000417,0.8294284029332911,7,embedding_baseline,0.0
qh0042,ch000418,0.82868551074658,8,embedding_baseline,0.0
qh0042,ch000420,0.7717891934522021,9,embedding_baseline,0.0
qh0042,ch000419,0.6829269284930246,10,embedding_baseline,0.0
qh0043,ch000421,0.9259833504446522,1,embedding_baseline,0.0
qh0043,ch000422,0.91756476881515,2,embedding_baseline,0.0
qh0043,ch000423,0.9155667845324112,3,embedding_baseline,0.0
qh0043,ch000424,0.9131172120357044,4,embedding_baseline,0.0
